          PHOTOELECTRIC EFFECT ---- PH316

                      Date: 04-09-11
           Program version: 04-06-02

          Photocathode material no -----> 1

          Data has following form:

          Wavelength in Angstroms
          Retarding Voltage (V)      Photocurrent (Amps)




   2000.00

   1.40000 ,  3.56765E-10
   1.50000 ,  2.82423E-10
   1.60000 ,  2.06184E-10
   1.70000 ,  1.28605E-10
   1.80000 ,  5.02548E-11
   1.90000 ,  2.34726E-11


   2000.00

   0.00000 ,  8.71361E-10
   0.10000 ,  9.52894E-10
   0.20000 ,  9.43134E-10
   0.30000 ,  9.26948E-10
   0.40000 ,  9.04453E-10
   0.50000 ,  8.75816E-10
   0.60000 ,  8.41244E-10
   0.70000 ,  8.00993E-10
   0.80000 ,  7.55357E-10
   0.90000 ,  7.04670E-10
   1.00000 ,  6.49305E-10
   1.10000 ,  5.89667E-10
   1.20000 ,  5.26193E-10
   1.30000 ,  4.60036E-10
   1.40000 ,  3.74207E-10
   1.50000 ,  3.01987E-10
   1.60000 ,  2.27922E-10
   1.70000 ,  1.52557E-10
   1.80000 ,  7.64423E-11
   1.90000 ,  5.04242E-11


   2000.00

   0.00000 ,  8.93306E-10
   0.10000 ,  8.78035E-10
   0.20000 ,  8.68238E-10
   0.30000 ,  8.51991E-10
   0.40000 ,  5.96327E-10
   0.50000 ,  5.78097E-10
   0.60000 ,  5.53010E-10
   0.70000 ,  5.23802E-10
   0.80000 ,  4.90686E-10
   0.90000 ,  4.53905E-10
   1.00000 ,  4.13729E-10
   1.10000 ,  3.70453E-10
   1.20000 ,  3.24393E-10
   1.30000 ,  2.75887E-10
   1.40000 ,  2.25291E-10
   1.50000 ,  1.72976E-10
   1.60000 ,  1.19324E-10
   1.70000 ,  9.33926E-11
   1.80000 ,  2.57947E-11
   1.90000 , -3.53874E-13


   2000.00

   0.00000 ,  8.99947E-10
   0.10000 ,  8.92439E-10
   0.20000 ,  8.82642E-10
   0.30000 ,  8.66394E-10
   0.40000 ,  8.43813E-10
   0.50000 ,  8.15066E-10
   0.60000 ,  7.80363E-10
   0.70000 ,  7.39959E-10
   0.80000 ,  5.96478E-10
   0.90000 ,  5.48421E-10
   1.00000 ,  5.00694E-10
